id_bloc,bloc,id_parcelle,n_parcelle,surface_parcelle,id_carre,n_carre,surface_carre,id_arbre,n_arbre,nom_inventaire,nom_scientifique,x_parcelle_mesure,y_parcelle_mesure,xy_dd_4326,hom,hom_circumference,is_alive,code_mortality_abbr,code_observation_abbr,date_mesure,annee_campagne
1,F1 Boukoko,13,13,4,9,1,1,7186,7,Molokolo,Coelocaryon preussii,93.0,118.0,17.902120133742482 3.88418418723210035,,65.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7186,7,Molokolo,Coelocaryon preussii,93.0,118.0,17.902120133742482 3.88418418723210035,,64.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7186,7,Molokolo,Coelocaryon preussii,93.0,118.0,17.902120133742482 3.88418418723210035,,64.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7186,7,Molokolo,Coelocaryon preussii,93.0,118.0,17.902120133742482 3.88418418723210035,,64.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7187,8,Moyembéyembé,Trichilia rubescens,95.0,125.0,17.9021383413312414 3.88424737169020151,,47.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7187,8,Moyembéyembé,Trichilia rubescens,95.0,125.0,17.9021383413312414 3.88424737169020151,,47.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7187,8,Moyembéyembé,Trichilia rubescens,95.0,125.0,17.9021383413312414 3.88424737169020151,,48.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7187,8,Moyembéyembé,Trichilia rubescens,95.0,125.0,17.9021383413312414 3.88424737169020151,,49.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7190,11,Molanga,Staudtia kamerunensis,96.0,130.0,17.9021474914679075 3.8842925167426996,,87.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7190,11,Molanga,Staudtia kamerunensis,96.0,130.0,17.9021474914679075 3.8842925167426996,,87.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7190,11,Molanga,Staudtia kamerunensis,96.0,130.0,17.9021474914679075 3.8842925167426996,,89.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7190,11,Molanga,Staudtia kamerunensis,96.0,130.0,17.9021474914679075 3.8842925167426996,,95.5,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7192,13,Bango,Diospyros iturensis,95.0,135.0,17.9021386502645683 3.88433772385352283,,47.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7192,13,Bango,Diospyros iturensis,95.0,135.0,17.9021386502645683 3.88433772385352283,,47.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7192,13,Bango,Diospyros iturensis,95.0,135.0,17.9021386502645683 3.88433772385352283,,46.5,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7192,13,Bango,Diospyros iturensis,95.0,135.0,17.9021386502645683 3.88433772385352283,,47.0,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7193,14,Ngalé,Garcinia punctata,95.0,137.0,17.9021387120521034 3.88435579428616062,,81.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7193,14,Ngalé,Garcinia punctata,95.0,137.0,17.9021387120521034 3.88435579428616062,,81.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7193,14,Ngalé,Garcinia punctata,95.0,137.0,17.9021387120521034 3.88435579428616062,,82.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7193,14,Ngalé,Garcinia punctata,95.0,137.0,17.9021387120521034 3.88435579428616062,,83.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7194,15,Mobai,Anonidium mannii,91.0,138.0,17.9021027602585754 3.88436495362059153,,115.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7194,15,Mobai,Anonidium mannii,91.0,138.0,17.9021027602585754 3.88436495362059153,,115.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7194,15,Mobai,Anonidium mannii,91.0,138.0,17.9021027602585754 3.88436495362059153,,115.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7194,15,Mobai,Anonidium mannii,91.0,138.0,17.9021027602585754 3.88436495362059153,,115.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7195,16,Koungou,Vitex grandifolia,93.0,148.0,17.902121060543255 3.88445524372621032,,74.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7195,16,Koungou,Vitex grandifolia,93.0,148.0,17.902121060543255 3.88445524372621032,,74.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7195,16,Koungou,Vitex grandifolia,93.0,148.0,17.902121060543255 3.88445524372621032,,74.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7195,16,Koungou,Vitex grandifolia,93.0,148.0,17.902121060543255 3.88445524372621032,,74.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7196,17,Monzéké,Celtis adolfi-friderici,93.0,149.0,17.9021210914377349 3.88446427894264845,,82.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7196,17,Monzéké,Celtis adolfi-friderici,93.0,149.0,17.9021210914377349 3.88446427894264845,,82.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7196,17,Monzéké,Celtis adolfi-friderici,93.0,149.0,17.9021210914377349 3.88446427894264845,,82.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7196,17,Monzéké,Celtis adolfi-friderici,93.0,149.0,17.9021210914377349 3.88446427894264845,,82.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7197,18,Damgba,Undetermined,95.0,151.0,17.9021391445729527 3.88448228731438316,,122.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7197,18,Damgba,Undetermined,95.0,151.0,17.9021391445729527 3.88448228731438316,,125.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7197,18,Damgba,Undetermined,95.0,151.0,17.9021391445729527 3.88448228731438316,,127.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7197,18,Damgba,Undetermined,95.0,151.0,17.9021391445729527 3.88448228731438316,,138.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7198,19,Bingo,Diospyros crassiflora,96.0,152.0,17.9021481711408477 3.88449129149988703,,45.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7198,19,Bingo,Diospyros crassiflora,96.0,152.0,17.9021481711408477 3.88449129149988703,,45.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7198,19,Bingo,Diospyros crassiflora,96.0,152.0,17.9021481711408477 3.88449129149988703,,46.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7198,19,Bingo,Diospyros crassiflora,96.0,152.0,17.9021481711408477 3.88449129149988703,,48.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7199,20,Poungui,Bosqueia angolensis,95.0,162.0,17.9021394844207187 3.88458167469340188,,136.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7199,20,Poungui,Bosqueia angolensis,95.0,162.0,17.9021394844207187 3.88458167469340188,,136.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7199,20,Poungui,Bosqueia angolensis,95.0,162.0,17.9021394844207187 3.88458167469340188,,136.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7199,20,Poungui,Bosqueia angolensis,95.0,162.0,17.9021394844207187 3.88458167469340188,,0.0,false,MSP,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7201,22,Mobambou,Gambeya lacourtiana,96.0,164.0,17.9021485418863158 3.88459971409427096,,77.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7201,22,Mobambou,Gambeya lacourtiana,96.0,164.0,17.9021485418863158 3.88459971409427096,,79.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7201,22,Mobambou,Gambeya lacourtiana,96.0,164.0,17.9021485418863158 3.88459971409427096,,81.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7201,22,Mobambou,Gambeya lacourtiana,96.0,164.0,17.9021485418863158 3.88459971409427096,,91.5,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7202,23,Siko,Strombosia grandifolia,97.0,166.0,17.9021575993525097 3.88461775349474747,,86.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7202,23,Siko,Strombosia grandifolia,97.0,166.0,17.9021575993525097 3.88461775349474747,,86.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7202,23,Siko,Strombosia grandifolia,97.0,166.0,17.9021575993525097 3.88461775349474747,,87.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7202,23,Siko,Strombosia grandifolia,97.0,166.0,17.9021575993525097 3.88461775349474747,,92.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7203,24,Pessi,Carapa procera,95.0,165.0,17.9021395771079916 3.88460878034217894,,40.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7203,24,Pessi,Carapa procera,95.0,165.0,17.9021395771079916 3.88460878034217894,,39.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7203,24,Pessi,Carapa procera,95.0,165.0,17.9021395771079916 3.88460878034217894,,39.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7203,24,Pessi,Carapa procera,95.0,165.0,17.9021395771079916 3.88460878034217894,,40.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7204,25,Poungui,Bosqueia angolensis,94.0,166.0,17.9021306123294828 3.88461784659013354,,106.0,true,,INCL,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7204,25,Poungui,Bosqueia angolensis,94.0,166.0,17.9021306123294828 3.88461784659013354,,105.0,true,,INCL,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7204,25,Poungui,Bosqueia angolensis,94.0,166.0,17.9021306123294828 3.88461784659013354,,105.0,true,,INCL,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7204,25,Poungui,Bosqueia angolensis,94.0,166.0,17.9021306123294828 3.88461784659013354,,105.0,true,,INCL,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7205,26,Tola,Pterocarpus soyauxii,92.0,163.0,17.9021125282938023 3.88459080300382231,,68.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7205,26,Tola,Pterocarpus soyauxii,92.0,163.0,17.9021125282938023 3.88459080300382231,,67.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7205,26,Tola,Pterocarpus soyauxii,92.0,163.0,17.9021125282938023 3.88459080300382231,,67.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7205,26,Tola,Pterocarpus soyauxii,92.0,163.0,17.9021125282938023 3.88459080300382231,,68.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7206,27,Mobaté,Omphalocarpum procerum,91.0,160.0,17.9021034399337609 3.88456372838535735,,30.5,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7206,27,Mobaté,Omphalocarpum procerum,91.0,160.0,17.9021034399337609 3.88456372838535735,,30.5,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7206,27,Mobaté,Omphalocarpum procerum,91.0,160.0,17.9021034399337609 3.88456372838535735,,30.5,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7206,27,Mobaté,Omphalocarpum procerum,91.0,160.0,17.9021034399337609 3.88456372838535735,,31.0,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7208,29,Molosiko,Strombosiopsis tetrandra,96.0,171.0,17.9021487581593206 3.88466296060751848,,78.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7208,29,Molosiko,Strombosiopsis tetrandra,96.0,171.0,17.9021487581593206 3.88466296060751848,,78.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7208,29,Molosiko,Strombosiopsis tetrandra,96.0,171.0,17.9021487581593206 3.88466296060751848,,78.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7208,29,Molosiko,Strombosiopsis tetrandra,96.0,171.0,17.9021487581593206 3.88466296060751848,,79.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7209,30,Molanga,Staudtia kamerunensis,96.0,173.0,17.9021488199522594 3.88468103103985518,,33.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7209,30,Molanga,Staudtia kamerunensis,96.0,173.0,17.9021488199522594 3.88468103103985518,,33.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7209,30,Molanga,Staudtia kamerunensis,96.0,173.0,17.9021488199522594 3.88468103103985518,,33.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7209,30,Molanga,Staudtia kamerunensis,96.0,173.0,17.9021488199522594 3.88468103103985518,,34.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7210,31,Pessi,Carapa procera,95.0,177.0,17.9021399478636098 3.88471720293709311,,35.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7210,31,Pessi,Carapa procera,95.0,177.0,17.9021399478636098 3.88471720293709311,,36.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7210,31,Pessi,Carapa procera,95.0,177.0,17.9021399478636098 3.88471720293709311,,36.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7210,31,Pessi,Carapa procera,95.0,177.0,17.9021399478636098 3.88471720293709311,,0.0,false,MSP,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7211,32,Mako,Cola nitida,93.0,178.0,17.9021219874091919 3.88472630021836229,,74.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7211,32,Mako,Cola nitida,93.0,178.0,17.9021219874091919 3.88472630021836229,,74.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7211,32,Mako,Cola nitida,93.0,178.0,17.9021219874091919 3.88472630021836229,,75.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7211,32,Mako,Cola nitida,93.0,178.0,17.9021219874091919 3.88472630021836229,,76.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7212,33,Toko,Blighia welwitschii,95.0,181.0,17.9021400714511323 3.88475334380199433,,60.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7212,33,Toko,Blighia welwitschii,95.0,181.0,17.9021400714511323 3.88475334380199433,,59.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7212,33,Toko,Blighia welwitschii,95.0,181.0,17.9021400714511323 3.88475334380199433,,59.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7212,33,Toko,Blighia welwitschii,95.0,181.0,17.9021400714511323 3.88475334380199433,,60.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7213,34,Mboyo,Entandrophragma cylindricum,97.0,182.0,17.9021580936998603 3.88476231695221141,,80.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7213,34,Mboyo,Entandrophragma cylindricum,97.0,182.0,17.9021580936998603 3.88476231695221141,,79.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7213,34,Mboyo,Entandrophragma cylindricum,97.0,182.0,17.9021580936998603 3.88476231695221141,,79.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7213,34,Mboyo,Entandrophragma cylindricum,97.0,182.0,17.9021580936998603 3.88476231695221141,,81.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7214,35,Ndombo,Diospyros mannii,98.0,186.0,17.9021672129657041 3.88479842678305465,,60.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7214,35,Ndombo,Diospyros mannii,98.0,186.0,17.9021672129657041 3.88479842678305465,,61.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7214,35,Ndombo,Diospyros mannii,98.0,186.0,17.9021672129657041 3.88479842678305465,,61.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7214,35,Ndombo,Diospyros mannii,98.0,186.0,17.9021672129657041 3.88479842678305465,,61.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7215,36,Pakagamba,Trichilia prieuriana,99.0,187.0,17.9021762395395427 3.88480743096544412,,80.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7215,36,Pakagamba,Trichilia prieuriana,99.0,187.0,17.9021762395395427 3.88480743096544412,,81.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7215,36,Pakagamba,Trichilia prieuriana,99.0,187.0,17.9021762395395427 3.88480743096544412,,81.0,true,,ETET,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7215,36,Pakagamba,Trichilia prieuriana,99.0,187.0,17.9021762395395427 3.88480743096544412,,80.0,true,,ETET,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7216,37,Ngalé,Garcinia punctata,97.0,188.0,17.9021582790848974 3.88481652824861623,,50.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7216,37,Ngalé,Garcinia punctata,97.0,188.0,17.9021582790848974 3.88481652824861623,,50.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7216,37,Ngalé,Garcinia punctata,97.0,188.0,17.9021582790848974 3.88481652824861623,,51.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7216,37,Ngalé,Garcinia punctata,97.0,188.0,17.9021582790848974 3.88481652824861623,,53.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7217,38,Mofambi,"Scottellia coriacea,Ochthocosmus africanus,Homalium sp.",97.0,188.0,17.9021582790848974 3.88481652824861623,,46.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7217,38,Mofambi,"Scottellia coriacea,Ochthocosmus africanus,Homalium sp.",97.0,188.0,17.9021582790848974 3.88481652824861623,,46.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7217,38,Mofambi,"Scottellia coriacea,Ochthocosmus africanus,Homalium sp.",97.0,188.0,17.9021582790848974 3.88481652824861623,,47.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7217,38,Mofambi,"Scottellia coriacea,Ochthocosmus africanus,Homalium sp.",97.0,188.0,17.9021582790848974 3.88481652824861623,,47.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7219,40,Molanga,Staudtia kamerunensis,95.0,192.0,17.9021404113227973 3.88485273118029273,,93.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7219,40,Molanga,Staudtia kamerunensis,95.0,192.0,17.9021404113227973 3.88485273118029273,,93.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7219,40,Molanga,Staudtia kamerunensis,95.0,192.0,17.9021404113227973 3.88485273118029273,,93.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7219,40,Molanga,Staudtia kamerunensis,95.0,192.0,17.9021404113227973 3.88485273118029273,,93.5,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7220,41,Mossétéké,Synsepalum stipulatum,98.0,195.0,17.9021674910477024 3.88487974372690292,,54.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7220,41,Mossétéké,Synsepalum stipulatum,98.0,195.0,17.9021674910477024 3.88487974372690292,,54.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7220,41,Mossétéké,Synsepalum stipulatum,98.0,195.0,17.9021674910477024 3.88487974372690292,,54.5,true,,ETET,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7220,41,Mossétéké,Synsepalum stipulatum,98.0,195.0,17.9021674910477024 3.88487974372690292,,54.0,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7222,43,Gbézélago,Pancovia laurentii,81.0,192.0,17.9020144718396601 3.88485316564170935,,55.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7222,43,Gbézélago,Pancovia laurentii,81.0,192.0,17.9020144718396601 3.88485316564170935,,55.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7222,43,Gbézélago,Pancovia laurentii,81.0,192.0,17.9020144718396601 3.88485316564170935,,0.0,false,CHA1,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7223,44,Mako,Cola nitida,80.0,189.0,17.9020053834729005 3.88482609102209198,,87.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7223,44,Mako,Cola nitida,80.0,189.0,17.9020053834729005 3.88482609102209198,,86.5,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7223,44,Mako,Cola nitida,80.0,189.0,17.9020053834729005 3.88482609102209198,,87.5,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7223,44,Mako,Cola nitida,80.0,189.0,17.9020053834729005 3.88482609102209198,,88.0,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7226,47,Bonda,Celtis zenkeri,95.0,186.0,17.9021402259371669 3.88479851988307168,,59.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7226,47,Bonda,Celtis zenkeri,95.0,186.0,17.9021402259371669 3.88479851988307168,,61.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7226,47,Bonda,Celtis zenkeri,95.0,186.0,17.9021402259371669 3.88479851988307168,,63.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7226,47,Bonda,Celtis zenkeri,95.0,186.0,17.9021402259371669 3.88479851988307168,,69.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7228,49,Mokoungou,Piptadeniastrum africanum,88.0,181.0,17.9020771017186888 3.88475356102947744,,125.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7228,49,Mokoungou,Piptadeniastrum africanum,88.0,181.0,17.9020771017186888 3.88475356102947744,,128.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7228,49,Mokoungou,Piptadeniastrum africanum,88.0,181.0,17.9020771017186888 3.88475356102947744,,132.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7228,49,Mokoungou,Piptadeniastrum africanum,88.0,181.0,17.9020771017186888 3.88475356102947744,,144.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7229,50,Toko,Blighia welwitschii,86.0,182.0,17.9020591412621144 3.88476265831048106,,49.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7229,50,Toko,Blighia welwitschii,86.0,182.0,17.9020591412621144 3.88476265831048106,,50.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7229,50,Toko,Blighia welwitschii,86.0,182.0,17.9020591412621144 3.88476265831048106,,51.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7229,50,Toko,Blighia welwitschii,86.0,182.0,17.9020591412621144 3.88476265831048106,,53.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7232,53,Pakagamba,Trichilia prieuriana,80.0,186.0,17.9020052907847109 3.88479898537021207,,43.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7232,53,Pakagamba,Trichilia prieuriana,80.0,186.0,17.9020052907847109 3.88479898537021207,,43.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7232,53,Pakagamba,Trichilia prieuriana,80.0,186.0,17.9020052907847109 3.88479898537021207,,44.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7232,53,Pakagamba,Trichilia prieuriana,80.0,186.0,17.9020052907847109 3.88479898537021207,,44.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7233,54,Mokala,Afzelia bipindensis,82.0,182.0,17.902023158555302 3.88476278243788498,,53.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7233,54,Mokala,Afzelia bipindensis,82.0,182.0,17.902023158555302 3.88476278243788498,,53.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7233,54,Mokala,Afzelia bipindensis,82.0,182.0,17.902023158555302 3.88476278243788498,,52.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7233,54,Mokala,Afzelia bipindensis,82.0,182.0,17.902023158555302 3.88476278243788498,,53.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7235,57,Bonda,Celtis zenkeri,82.0,176.0,17.9020229731814631 3.88470857113488632,,56.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7235,57,Bonda,Celtis zenkeri,82.0,176.0,17.9020229731814631 3.88470857113488632,,56.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7235,57,Bonda,Celtis zenkeri,82.0,176.0,17.9020229731814631 3.88470857113488632,,57.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7235,57,Bonda,Celtis zenkeri,82.0,176.0,17.9020229731814631 3.88470857113488632,,61.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7236,58,Molanga,Staudtia kamerunensis,79.0,173.0,17.9019958934672339 3.88468155857595043,,64.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7236,58,Molanga,Staudtia kamerunensis,79.0,173.0,17.9019958934672339 3.88468155857595043,,63.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7236,58,Molanga,Staudtia kamerunensis,79.0,173.0,17.9019958934672339 3.88468155857595043,,64.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7236,58,Molanga,Staudtia kamerunensis,79.0,173.0,17.9019958934672339 3.88468155857595043,,64.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7237,59,Ndambadiki,Amphimas pterocarpoides,83.0,170.0,17.9020317834858957 3.88465432880097161,,57.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7237,59,Ndambadiki,Amphimas pterocarpoides,83.0,170.0,17.9020317834858957 3.88465432880097161,,57.5,true,,,2011-05-06,2011
